codigo,localidad,url_xml
id08220,"Sant Julià de Vilatorta",http://www.aemet.es/xml/municipios/localidad_08220.xml
id05229,"Santo Domingo de las Posadas",http://www.aemet.es/xml/municipios/localidad_05229.xml
id17152,Roses,http://www.aemet.es/xml/municipios/localidad_17152.xml
id50223,Remolinos,http://www.aemet.es/xml/municipios/localidad_50223.xml
id08217,"Sant Joan Despí",http://www.aemet.es/xml/municipios/localidad_08217.xml
id09077,"Cascajares de Bureba",http://www.aemet.es/xml/municipios/localidad_09077.xml
id12100,"Sant Mateu",http://www.aemet.es/xml/municipios/localidad_12100.xml
id26138,"Santo Domingo de la Calzada",http://www.aemet.es/xml/municipios/localidad_26138.xml
id31184,Oco,http://www.aemet.es/xml/municipios/localidad_31184.xml
id26128,Sajazarra,http://www.aemet.es/xml/municipios/localidad_26128.xml
id12129,"Villafranca del Cid/Vilafranca",http://www.aemet.es/xml/municipios/localidad_12129.xml
id28112,"Pinilla del Valle",http://www.aemet.es/xml/municipios/localidad_28112.xml
id43902,"Sant Jaume d'Enveja",http://www.aemet.es/xml/municipios/localidad_43902.xml
id49202,"Santa Eufemia del Barco",http://www.aemet.es/xml/municipios/localidad_49202.xml
id08227,"Sant Martí Sarroca",http://www.aemet.es/xml/municipios/localidad_08227.xml
id37218,Navamorales,http://www.aemet.es/xml/municipios/localidad_37218.xml
id08189,"Sant Pere Sallavinera",http://www.aemet.es/xml/municipios/localidad_08189.xml
id34157,"Saldaña",http://www.aemet.es/xml/municipios/localidad_34157.xml
id17176,"Sant Mori",http://www.aemet.es/xml/municipios/localidad_17176.xml
id03113,Rojales,http://www.aemet.es/xml/municipios/localidad_03113.xml
id09358,"Santo Domingo de Silos",http://www.aemet.es/xml/municipios/localidad_09358.xml
id25121,Les,http://www.aemet.es/xml/municipios/localidad_25121.xml
id30036,"San Pedro del Pinatar",http://www.aemet.es/xml/municipios/localidad_30036.xml
id24219,"Villaobispo de Otero",http://www.aemet.es/xml/municipios/localidad_24219.xml
id08237,"Sant Quirze de Besora",http://www.aemet.es/xml/municipios/localidad_08237.xml
id26008,"Aldeanueva de Ebro",http://www.aemet.es/xml/municipios/localidad_26008.xml
id48082,Santurtzi,http://www.aemet.es/xml/municipios/localidad_48082.xml
id03018,Altea,http://www.aemet.es/xml/municipios/localidad_03018.xml
id16255,"Villar de la Encina",http://www.aemet.es/xml/municipios/localidad_16255.xml
id47155,"Santovenia de Pisuerga",http://www.aemet.es/xml/municipios/localidad_47155.xml
id18147,"Órgiva",http://www.aemet.es/xml/municipios/localidad_18147.xml
id18047,"Cenes de la Vega",http://www.aemet.es/xml/municipios/localidad_18047.xml
id08222,"Sant Llorenç d'Hortons",http://www.aemet.es/xml/municipios/localidad_08222.xml
id39076,"Santillana del Mar",http://www.aemet.es/xml/municipios/localidad_39076.xml
id25196,"Sant Esteve de la Sarga",http://www.aemet.es/xml/municipios/localidad_25196.xml
id45111,Navalmoralejo,http://www.aemet.es/xml/municipios/localidad_45111.xml
id08262,"Sant Vicenç de Castellet",http://www.aemet.es/xml/municipios/localidad_08262.xml
id47141,"Salvador de Zapardiel",http://www.aemet.es/xml/municipios/localidad_47141.xml
id28116,"Pozuelo del Rey",http://www.aemet.es/xml/municipios/localidad_28116.xml
id30007,Alguazas,http://www.aemet.es/xml/municipios/localidad_30007.xml
id22213,"Sariñena",http://www.aemet.es/xml/municipios/localidad_22213.xml
id34126,"Pedrosa de la Vega",http://www.aemet.es/xml/municipios/localidad_34126.xml
id36051,Sanxenxo,http://www.aemet.es/xml/municipios/localidad_36051.xml
id45124,Orgaz,http://www.aemet.es/xml/municipios/localidad_45124.xml
id07044,"Pobla, Sa",http://www.aemet.es/xml/municipios/localidad_07044.xml
id09236,"Olmillos de Muñó",http://www.aemet.es/xml/municipios/localidad_09236.xml
id09163,"Hontoria del Pinar",http://www.aemet.es/xml/municipios/localidad_09163.xml
id06123,"San Vicente de Alcántara",http://www.aemet.es/xml/municipios/localidad_06123.xml
id05133,Monsalupe,http://www.aemet.es/xml/municipios/localidad_05133.xml
id31191,Olite/Erriberri,http://www.aemet.es/xml/municipios/localidad_31191.xml
id37202,"Monterrubio de Armuña",http://www.aemet.es/xml/municipios/localidad_37202.xml
id21064,"San Juan del Puerto",http://www.aemet.es/xml/municipios/localidad_21064.xml
id49237,Videmala,http://www.aemet.es/xml/municipios/localidad_49237.xml
id45094,Mascaraque,http://www.aemet.es/xml/municipios/localidad_45094.xml
id19196,Muduex,http://www.aemet.es/xml/municipios/localidad_19196.xml
id37286,"San Martín del Castañar",http://www.aemet.es/xml/municipios/localidad_37286.xml
id09328,Rucandio,http://www.aemet.es/xml/municipios/localidad_09328.xml
id44210,"Sarrión",http://www.aemet.es/xml/municipios/localidad_44210.xml
id02013,"Balsa de Ves",http://www.aemet.es/xml/municipios/localidad_02013.xml
id19251,"Saúca",http://www.aemet.es/xml/municipios/localidad_19251.xml
id05197,Salobral,http://www.aemet.es/xml/municipios/localidad_05197.xml
id43142,Sarral,http://www.aemet.es/xml/municipios/localidad_43142.xml
id05161,"Navalperal de Pinares",http://www.aemet.es/xml/municipios/localidad_05161.xml
id32078,Sarreaus,http://www.aemet.es/xml/municipios/localidad_32078.xml
id25200,"Sarroca de Lleida",http://www.aemet.es/xml/municipios/localidad_25200.xml
id28082,"Manzanares el Real",http://www.aemet.es/xml/municipios/localidad_28082.xml
id46149,"Losa del Obispo",http://www.aemet.es/xml/municipios/localidad_46149.xml
id24133,"Rioseco de Tapia",http://www.aemet.es/xml/municipios/localidad_24133.xml
id17224,"Vilallonga de Ter",http://www.aemet.es/xml/municipios/localidad_17224.xml
id40193,"Sebúlcor",http://www.aemet.es/xml/municipios/localidad_40193.xml
id06103,"Puebla de la Calzada",http://www.aemet.es/xml/municipios/localidad_06103.xml
id19252,"Sayatón",http://www.aemet.es/xml/municipios/localidad_19252.xml
id49042,Castronuevo,http://www.aemet.es/xml/municipios/localidad_49042.xml
id50175,"Morata de Jalón",http://www.aemet.es/xml/municipios/localidad_50175.xml
id27057,Sarria,http://www.aemet.es/xml/municipios/localidad_27057.xml
id33065,Sariego,http://www.aemet.es/xml/municipios/localidad_33065.xml
id46226,Sempere,http://www.aemet.es/xml/municipios/localidad_46226.xml
id10154,Rebollar,http://www.aemet.es/xml/municipios/localidad_10154.xml
id45159,Sartajada,http://www.aemet.es/xml/municipios/localidad_45159.xml
id25142,"Montoliu de Lleida",http://www.aemet.es/xml/municipios/localidad_25142.xml
id09224,"Monasterio de Rodilla",http://www.aemet.es/xml/municipios/localidad_09224.xml
id46223,"Sedaví",http://www.aemet.es/xml/municipios/localidad_46223.xml
id02021,"Casas de Juan Núñez",http://www.aemet.es/xml/municipios/localidad_02021.xml
id28035,"Carabaña",http://www.aemet.es/xml/municipios/localidad_28035.xml
id46225,Sellent,http://www.aemet.es/xml/municipios/localidad_46225.xml
id50242,Sediles,http://www.aemet.es/xml/municipios/localidad_50242.xml
id39017,"Campoo de Yuso",http://www.aemet.es/xml/municipios/localidad_39017.xml
id34174,Santoyo,http://www.aemet.es/xml/municipios/localidad_34174.xml
id28107,Patones,http://www.aemet.es/xml/municipios/localidad_28107.xml
id21055,"Palos de la Frontera",http://www.aemet.es/xml/municipios/localidad_21055.xml
id02018,Bonete,http://www.aemet.es/xml/municipios/localidad_02018.xml
id21062,"Rosal de la Frontera",http://www.aemet.es/xml/municipios/localidad_21062.xml
id17100,Masarac,http://www.aemet.es/xml/municipios/localidad_17100.xml
id10170,"Santiago del Campo",http://www.aemet.es/xml/municipios/localidad_10170.xml
id44212,Seno,http://www.aemet.es/xml/municipios/localidad_44212.xml
id36042,Ponteareas,http://www.aemet.es/xml/municipios/localidad_36042.xml
id18185,"Ventas de Huelma",http://www.aemet.es/xml/municipios/localidad_18185.xml
id07047,Sencelles,http://www.aemet.es/xml/municipios/localidad_07047.xml
id28141,"Sevilla la Nueva",http://www.aemet.es/xml/municipios/localidad_28141.xml
id47159,Serrada,http://www.aemet.es/xml/municipios/localidad_47159.xml
id36002,Barro,http://www.aemet.es/xml/municipios/localidad_36002.xml
id29048,"Cuevas del Becerro",http://www.aemet.es/xml/municipios/localidad_29048.xml
id46227,Senyera,http://www.aemet.es/xml/municipios/localidad_46227.xml
id37018,"Aldeanueva de la Sierra",http://www.aemet.es/xml/municipios/localidad_37018.xml
id22214,Secastilla,http://www.aemet.es/xml/municipios/localidad_22214.xml
id50095,"Ejea de los Caballeros",http://www.aemet.es/xml/municipios/localidad_50095.xml
id07059,"Salines, Ses",http://www.aemet.es/xml/municipios/localidad_07059.xml
id07058,Selva,http://www.aemet.es/xml/municipios/localidad_07058.xml
id40194,Segovia,http://www.aemet.es/xml/municipios/localidad_40194.xml
id28136,Santorcaz,http://www.aemet.es/xml/municipios/localidad_28136.xml
id07049,"Sant Joan",http://www.aemet.es/xml/municipios/localidad_07049.xml
id39081,Saro,http://www.aemet.es/xml/municipios/localidad_39081.xml
id37305,Sequeros,http://www.aemet.es/xml/municipios/localidad_37305.xml
id50243,Sestrica,http://www.aemet.es/xml/municipios/localidad_50243.xml
id33064,"Santo Adriano",http://www.aemet.es/xml/municipios/localidad_33064.xml
id50239,Santed,http://www.aemet.es/xml/municipios/localidad_50239.xml
id10174,"Segura de Toro",http://www.aemet.es/xml/municipios/localidad_10174.xml
id36014,Crecente,http://www.aemet.es/xml/municipios/localidad_36014.xml
id19211,Pareja,http://www.aemet.es/xml/municipios/localidad_19211.xml
id12105,"Sierra Engarcerán",http://www.aemet.es/xml/municipios/localidad_12105.xml
id22221,"Sesué",http://www.aemet.es/xml/municipios/localidad_22221.xml
id33066,Siero,http://www.aemet.es/xml/municipios/localidad_33066.xml
id45153,"San Pablo de los Montes",http://www.aemet.es/xml/municipios/localidad_45153.xml
id04036,Chercos,http://www.aemet.es/xml/municipios/localidad_04036.xml
id29088,"Sierra de Yeguas",http://www.aemet.es/xml/municipios/localidad_29088.xml
id07060,Sineu,http://www.aemet.es/xml/municipios/localidad_07060.xml
id49096,Jambrina,http://www.aemet.es/xml/municipios/localidad_49096.xml
id12118,Torrechiva,http://www.aemet.es/xml/municipios/localidad_12118.xml
id46228,Serra,http://www.aemet.es/xml/municipios/localidad_46228.xml
id27059,Sober,http://www.aemet.es/xml/municipios/localidad_27059.xml
id25205,Sidamon,http://www.aemet.es/xml/municipios/localidad_25205.xml
id04034,"Cóbdar",http://www.aemet.es/xml/municipios/localidad_04034.xml
id14061,"Santa Eufemia",http://www.aemet.es/xml/municipios/localidad_14061.xml
id36016,"Dozón",http://www.aemet.es/xml/municipios/localidad_36016.xml
id46232,Sinarcas,http://www.aemet.es/xml/municipios/localidad_46232.xml
id09226,"Monterrubio de la Demanda",http://www.aemet.es/xml/municipios/localidad_09226.xml
id21045,"Linares de la Sierra",http://www.aemet.es/xml/municipios/localidad_21045.xml
id46229,"Siete Aguas",http://www.aemet.es/xml/municipios/localidad_46229.xml
id19258,"Solanillos del Extremo",http://www.aemet.es/xml/municipios/localidad_19258.xml
id50246,"Sisamón",http://www.aemet.es/xml/municipios/localidad_50246.xml
id40162,"Prádena",http://www.aemet.es/xml/municipios/localidad_40162.xml
id22174,"Peralta de Alcofea",http://www.aemet.es/xml/municipios/localidad_22174.xml
id09366,Solarana,http://www.aemet.es/xml/municipios/localidad_09366.xml
id43147,Solivella,http://www.aemet.es/xml/municipios/localidad_43147.xml
id46224,Segart,http://www.aemet.es/xml/municipios/localidad_46224.xml
id19031,"Angón",http://www.aemet.es/xml/municipios/localidad_19031.xml
id36023,"Guarda, A",http://www.aemet.es/xml/municipios/localidad_36023.xml
id15080,Sobrado,http://www.aemet.es/xml/municipios/localidad_15080.xml
id02072,Socovos,http://www.aemet.es/xml/municipios/localidad_02072.xml
id36019,"Fornelos de Montes",http://www.aemet.es/xml/municipios/localidad_36019.xml
id24165,Sobrado,http://www.aemet.es/xml/municipios/localidad_24165.xml
id31174,Morentin,http://www.aemet.es/xml/municipios/localidad_31174.xml
id05044,"Cabezas del Villar",http://www.aemet.es/xml/municipios/localidad_05044.xml
id22204,"Sallent de Gállego",http://www.aemet.es/xml/municipios/localidad_22204.xml
id08157,"Pallejà",http://www.aemet.es/xml/municipios/localidad_08157.xml
id46234,"Sot de Chera",http://www.aemet.es/xml/municipios/localidad_46234.xml
id36025,"Lama, A",http://www.aemet.es/xml/municipios/localidad_36025.xml
id22223,Sopeira,http://www.aemet.es/xml/municipios/localidad_22223.xml
id46233,Sollana,http://www.aemet.es/xml/municipios/localidad_46233.xml
id39058,Rasines,http://www.aemet.es/xml/municipios/localidad_39058.xml
id05238,Solosancho,http://www.aemet.es/xml/municipios/localidad_05238.xml
id06124,"Segura de León",http://www.aemet.es/xml/municipios/localidad_06124.xml
id16199,"Solera de Gabaldón",http://www.aemet.es/xml/municipios/localidad_16199.xml
id19259,Somolinos,http://www.aemet.es/xml/municipios/localidad_19259.xml
id28143,Somosierra,http://www.aemet.es/xml/municipios/localidad_28143.xml
id08270,Sitges,http://www.aemet.es/xml/municipios/localidad_08270.xml
id18176,"Soportújar",http://www.aemet.es/xml/municipios/localidad_18176.xml
id09249,"Palazuelos de Muñó",http://www.aemet.es/xml/municipios/localidad_09249.xml
id08236,"Sant Quintí de Mediona",http://www.aemet.es/xml/municipios/localidad_08236.xml
id22217,Sena,http://www.aemet.es/xml/municipios/localidad_22217.xml
id26140,"Santurde de Rioja",http://www.aemet.es/xml/municipios/localidad_26140.xml
id36028,Meis,http://www.aemet.es/xml/municipios/localidad_36028.xml
id23059,Marmolejo,http://www.aemet.es/xml/municipios/localidad_23059.xml
id12107,"Sot de Ferrer",http://www.aemet.es/xml/municipios/localidad_12107.xml
id23056,Lopera,http://www.aemet.es/xml/municipios/localidad_23056.xml
id18177,"Sorvilán",http://www.aemet.es/xml/municipios/localidad_18177.xml
id25210,Soses,http://www.aemet.es/xml/municipios/localidad_25210.xml
id31022,Arantza,http://www.aemet.es/xml/municipios/localidad_31022.xml
id24159,"Santa Marina del Rey",http://www.aemet.es/xml/municipios/localidad_24159.xml
id28144,"Soto del Real",http://www.aemet.es/xml/municipios/localidad_28144.xml
id26144,Sorzano,http://www.aemet.es/xml/municipios/localidad_26144.xml
id25208,Soriguera,http://www.aemet.es/xml/municipios/localidad_25208.xml
id04086,Sorbas,http://www.aemet.es/xml/municipios/localidad_04086.xml
id07051,"Sant Llorenç des Cardassar",http://www.aemet.es/xml/municipios/localidad_07051.xml
id46230,Silla,http://www.aemet.es/xml/municipios/localidad_46230.xml
id08272,Sora,http://www.aemet.es/xml/municipios/localidad_08272.xml
id26145,"Sotés",http://www.aemet.es/xml/municipios/localidad_26145.xml
id25209,Sort,http://www.aemet.es/xml/municipios/localidad_25209.xml
id24164,"Sena de Luna",http://www.aemet.es/xml/municipios/localidad_24164.xml
id36049,"Salceda de Caselas",http://www.aemet.es/xml/municipios/localidad_36049.xml
id26146,"Soto en Cameros",http://www.aemet.es/xml/municipios/localidad_26146.xml
id06125,Siruela,http://www.aemet.es/xml/municipios/localidad_06125.xml
id40199,Sotosalbos,http://www.aemet.es/xml/municipios/localidad_40199.xml
id46236,"Sumacàrcer",http://www.aemet.es/xml/municipios/localidad_46236.xml
id08258,"Santa Maria d'Oló",http://www.aemet.es/xml/municipios/localidad_08258.xml
id23069,Porcuna,http://www.aemet.es/xml/municipios/localidad_23069.xml
id17022,"Bisbal d'Empordà, La",http://www.aemet.es/xml/municipios/localidad_17022.xml
id09369,"Sotillo de la Ribera",http://www.aemet.es/xml/municipios/localidad_09369.xml
id34177,"Soto de Cerrato",http://www.aemet.es/xml/municipios/localidad_34177.xml
id38043,Tacoronte,http://www.aemet.es/xml/municipios/localidad_38043.xml
id38051,"Victoria de Acentejo, La",http://www.aemet.es/xml/municipios/localidad_38051.xml
id08225,"Sant Martí d'Albars",http://www.aemet.es/xml/municipios/localidad_08225.xml
id25212,Sunyer,http://www.aemet.es/xml/municipios/localidad_25212.xml
id13078,"Socuéllamos",http://www.aemet.es/xml/municipios/localidad_13078.xml
id08213,"Sant Fruitós de Bages",http://www.aemet.es/xml/municipios/localidad_08213.xml
id18082,Galera,http://www.aemet.es/xml/municipios/localidad_18082.xml
id31197,"Orísoain",http://www.aemet.es/xml/municipios/localidad_31197.xml
id42176,Tajahuerce,http://www.aemet.es/xml/municipios/localidad_42176.xml
id05177,"Pajares de Adaja",http://www.aemet.es/xml/municipios/localidad_05177.xml
id04070,Oria,http://www.aemet.es/xml/municipios/localidad_04070.xml
id19036,Aranzueque,http://www.aemet.es/xml/municipios/localidad_19036.xml
id37302,Saucelle,http://www.aemet.es/xml/municipios/localidad_37302.xml
id40100,Hontalbilla,http://www.aemet.es/xml/municipios/localidad_40100.xml
id05035,Blascosancho,http://www.aemet.es/xml/municipios/localidad_05035.xml
id32079,Taboadela,http://www.aemet.es/xml/municipios/localidad_32079.xml
id33047,"Peñamellera Baja",http://www.aemet.es/xml/municipios/localidad_33047.xml
id27060,Taboada,http://www.aemet.es/xml/municipios/localidad_27060.xml
id08277,Talamanca,http://www.aemet.es/xml/municipios/localidad_08277.xml
id31183,Obanos,http://www.aemet.es/xml/municipios/localidad_31183.xml
id08276,Tagamanent,http://www.aemet.es/xml/municipios/localidad_08276.xml
id41044,Gelves,http://www.aemet.es/xml/municipios/localidad_41044.xml
id08261,"Santa Susanna",http://www.aemet.es/xml/municipios/localidad_08261.xml
id36053,Soutomaior,http://www.aemet.es/xml/municipios/localidad_36053.xml
id28145,"Talamanca de Jarama",http://www.aemet.es/xml/municipios/localidad_28145.xml
id39073,"Santa Cruz de Bezana",http://www.aemet.es/xml/municipios/localidad_39073.xml
id04090,Tahal,http://www.aemet.es/xml/municipios/localidad_04090.xml
